Wall time,Step,Value
1716334619.1071873,7382,3.3877038955688477
1716334626.061869,7401,3.824751853942871
1716334643.8245516,7450,4.469846248626709
1716334647.4992647,7460,3.8694779872894287
1716334648.5718415,7463,3.2746126651763916
1716334654.103191,7478,3.702082633972168
1716334665.7563932,7511,4.161467552185059
1716334780.4347887,7687,3.3773229122161865
1716334782.5811343,7693,2.9317076206207275
1716334807.1478517,7760,4.259073734283447
1716334819.0408454,7788,4.115004062652588
1716334822.7823007,7798,3.742708206176758
1716334835.7299306,7833,3.62843918800354
1716334893.573937,7991,4.81988525390625
1716334906.3205554,8026,2.4108991622924805
1716334920.6932876,8066,3.4632842540740967
1716334963.0236464,8180,3.774850845336914
1716334977.7659514,8221,3.111863613128662
1716335019.429571,8334,4.013679504394531
1716335030.0097754,8363,3.6593246459960938
1716335031.816293,8368,3.5582191944122314
1716335035.11391,8377,1.5190352201461792
1716335068.456976,8467,4.1062116622924805
1716335069.5516977,8470,3.8883981704711914
1716335079.9757924,8498,3.0440573692321777
1716335083.90429,8508,4.629985332489014
1716335156.423861,8566,6.176623821258545
1716335169.4109836,8601,6.403351306915283
1716335181.9865053,8635,4.6163201332092285
1716335203.4188259,8695,3.2721760272979736
1716335248.8098817,8819,3.419517755508423
1716335270.0908456,8878,6.069765567779541
1716335279.5409396,8904,3.564382791519165
1716335280.6875806,8907,3.1985480785369873
1716335288.384899,8928,3.1362640857696533
1716335290.8719916,8935,3.528805732727051
1716335312.2518063,8993,4.048407077789307
1716335314.2958012,8999,4.3639631271362305
1716335334.487113,9055,5.080036163330078
1716335409.286143,9260,3.958130121231079
1716335429.5235848,9316,3.1395840644836426
1716335441.0736525,9348,3.265930414199829
1716335464.7012856,9412,4.0987935066223145
1716335473.2162375,9435,4.667106628417969
1716335485.1788113,9468,4.248589992523193
1716335565.5106382,9547,3.3968119621276855
1716335568.1400883,9554,4.009246349334717
1716335573.0003293,9567,3.3774423599243164
1716335594.926098,9627,3.967128038406372
1716335606.0016272,9657,4.429393768310547
1716335614.2328396,9680,3.2207818031311035
1716335620.7702742,9698,4.509115219116211
1716335673.039129,9843,6.620052814483643
1716335696.5401561,9907,2.617504596710205
1716335751.5178676,10058,4.433761119842529
1716335761.1127586,10084,3.326512336730957
1716335792.0413597,10168,3.598416805267334
1716335831.050016,10276,4.166454792022705
1716335833.6621687,10283,3.34112548828125
1716335874.98156,10396,3.8757100105285645
1716335876.093663,10399,4.613051891326904
1716335935.0832849,10420,3.5242671966552734
1716335956.9292955,10479,5.598179340362549
1716335960.700202,10489,3.227282762527466
1716335973.5424006,10522,4.478172779083252
1716336004.8220515,10607,4.3900227546691895
1716336015.8584483,10638,3.9016995429992676
1716336021.63174,10654,5.0611748695373535
1716336027.6687112,10671,4.333428859710693
1716336041.9125648,10711,3.591460704803467
1716336058.7368407,10757,3.6290669441223145
1716336059.0751808,10758,3.5051379203796387
1716336067.0679843,10780,3.7869858741760254
1716336080.062141,10815,4.789642333984375
1716336089.325064,10841,4.392795562744141
1716336092.644413,10850,3.812711000442505
1716336111.8310645,10902,3.8108925819396973
1716336112.833206,10905,0.6921722888946533
1716336125.3413947,10939,3.476761817932129
1716336126.8501015,10943,3.739328145980835
1716336135.1694832,10966,3.5795962810516357
1716336137.5200276,10972,3.7394027709960938
1716336138.1863742,10974,3.726804733276367
1716336155.1425257,11020,3.5202460289001465
1716336161.8860738,11038,3.7956411838531494
1716336184.8053565,11102,4.402215003967285
1716336191.8962638,11121,4.168536186218262
1716336195.2881122,11130,4.378124713897705
1716336219.8157773,11198,3.6435458660125732
1716336220.5723867,11200,3.110762596130371
1716336241.9567,11260,4.01456356048584
1716336351.812197,11419,3.4361319541931152
1716336371.0462592,11472,3.4698801040649414
1716336378.6333606,11492,3.779895067214966
1716336390.0030959,11523,4.0958781242370605
1716336393.2767057,11532,4.356096267700195
1716336399.3957534,11549,5.172920227050781
1716336405.597074,11566,3.3099753856658936
1716336435.9966025,11648,4.141098499298096
1716336444.9841633,11671,3.867901563644409
1716336450.5011427,11685,3.8725357055664062
1716336477.6528823,11759,5.1353020668029785
1716336518.710739,11873,3.8631608486175537
1716336553.0836523,11969,3.668374538421631
1716336555.0435011,11974,5.1107916831970215
1716336568.0371492,12010,4.080443382263184
1716336579.2226431,12041,3.4698591232299805
1716336614.6218321,12138,4.501635551452637
1716336623.9320965,12164,3.6572251319885254
1716336625.3522012,12168,4.082882881164551
1716336631.1924572,12184,4.346617221832275
1716336646.43294,12226,3.4678845405578613
1716336669.764445,12290,2.532646894454956
1716336670.917184,12293,3.289360761642456
1716336676.8800313,12309,3.250005006790161
1716336763.4696693,12405,3.8547089099884033
1716336782.8536797,12458,4.170530319213867
1716336816.7821958,12553,3.4923858642578125
1716336859.2168622,12671,6.151559352874756
1716336869.1451106,12699,3.375178813934326
1716336890.9070127,12758,3.7336087226867676
1716336908.6462042,12805,3.4237210750579834
1716336934.6396542,12877,3.6444740295410156
1716336941.7949786,12896,3.355292558670044
1716336957.7350411,12939,3.545168399810791
1716336985.9397156,13017,3.6298720836639404
1716336992.246601,13034,3.8558084964752197
1716337002.0843775,13061,3.698396921157837
1716337009.711954,13082,2.7197418212890625
1716337014.2689316,13094,5.808430194854736
1716337019.7429054,13109,4.173373699188232
1716337021.2735815,13113,3.9858877658843994
1716337027.328739,13130,3.8868870735168457
1716337040.1902587,13166,3.428872585296631
1716337054.890448,13206,3.4706802368164062
1716337066.9056466,13239,4.945031642913818
1716337158.770325,13349,3.921067476272583
1716337177.7751648,13402,7.3811936378479
1716337179.2682204,13406,4.368947982788086
1716337186.4240575,13426,3.944882869720459
1716337214.333563,13504,4.486058712005615
1716337230.9572933,13546,2.9762141704559326
1716337249.9063215,13597,3.6410024166107178
1716337257.9478996,13620,4.1481194496154785
1716337279.5768282,13679,3.9228107929229736
1716337280.7653983,13682,4.205917835235596
1716337315.4301348,13776,4.348334789276123
1716337328.1517732,13810,3.381085157394409
1716337340.7675538,13845,3.2247867584228516
1716337355.40832,13884,4.166651248931885
1716337389.0856612,13976,4.728128433227539
1716337396.9620864,13998,4.688866138458252
1716337427.128183,14080,3.486281156539917
1716337529.902539,14221,3.2923994064331055
1716337554.395378,14287,4.104262351989746
1716337556.885347,14294,3.7593393325805664
1716337559.9409673,14303,3.855898380279541
1716337566.1589458,14320,4.519691467285156
1716337571.4355075,14332,3.8536922931671143
1716337573.6301148,14338,2.81430983543396
1716337595.3210523,14397,3.5475947856903076
1716337613.347555,14447,3.7314772605895996
1716337630.6138086,14494,3.2099900245666504
1716337644.1479053,14530,3.9645750522613525
1716337654.13119,14557,3.9667131900787354
1716337681.045991,14632,4.162174224853516
1716337683.1285534,14638,3.5402305126190186
1716337694.2281005,14668,4.937008380889893
1716337697.440999,14677,3.7924866676330566
1716337701.1076715,14687,3.193317174911499
1716337734.829783,14779,3.345043659210205
1716337735.2392411,14780,3.4043426513671875
1716337738.1814604,14788,2.548597812652588
1716337739.652588,14792,3.4134624004364014
1716337745.6767452,14809,3.0098698139190674
1716337768.5599737,14873,3.2868008613586426
1716337775.6284137,14892,3.6967029571533203
1716337825.3268719,15027,4.512787342071533
1716337848.5222745,15090,3.6830227375030518
1716337865.128798,15136,3.30145001411438
1716337932.5290635,15180,3.4044275283813477
1716337939.2966151,15199,4.740450859069824
1716337963.6526008,15266,7.379214763641357
1716337984.844805,15324,3.867997169494629
1716337992.8585107,15347,4.053094387054443
1716338039.6516514,15473,3.3318276405334473
1716338040.2909024,15475,3.877640724182129
1716338051.876434,15507,3.102971076965332
1716338063.4464455,15538,3.671917676925659
1716338084.8419616,15597,4.9270100593566895
1716338137.0705497,15740,4.204751491546631
1716338145.7701201,15764,3.2574737071990967
1716338149.3075523,15773,3.6316211223602295
1716338167.8363743,15825,3.6443512439727783
1716338168.8253007,15828,4.313626766204834
1716338224.2641697,15979,5.746455192565918
1716338229.2438517,15993,3.522240400314331
1716338266.8544126,16095,3.665253162384033
1716338325.862384,16116,2.9480326175689697
1716338374.6626208,16249,4.555368900299072
1716338401.0966344,16321,4.914170265197754
1716338409.3491437,16343,3.1161069869995117
1716338415.694084,16360,4.485694408416748
1716338432.177857,16406,3.3021111488342285
1716338444.3727858,16440,3.793484687805176
1716338467.8614461,16505,2.954667568206787
1716338496.8640907,16585,3.387505292892456
1716338498.7306654,16590,4.001786708831787
1716338524.2668772,16661,4.568511962890625
1716338537.301714,16697,4.1971964836120605
1716338578.60172,16808,3.5633676052093506
1716338578.9746518,16809,3.0042994022369385
1716338591.3695917,16843,3.5123188495635986
1716338596.3487608,16857,4.242978572845459
1716338611.5634255,16899,4.431905746459961
1716338723.6522152,17066,3.8193717002868652
1716338735.0017889,17097,3.507918357849121
1716338747.2294822,17131,3.565091609954834
1716338772.6961403,17202,3.7893166542053223
1716338786.0567353,17239,3.182756185531616
1716338797.9640195,17272,3.572323799133301
1716338804.7264388,17290,5.036501884460449
1716338805.4862678,17292,3.6544742584228516
1716338814.2393634,17316,3.55507755279541
1716338814.610225,17317,3.5924689769744873
1716338815.6436632,17320,4.024741172790527
1716338822.804782,17339,3.7220683097839355
1716338835.9048636,17374,3.887877941131592
1716338847.1230183,17405,3.7653119564056396
1716338861.3112907,17444,3.6147472858428955
1716338865.0426583,17454,3.7666096687316895
1716338897.3742726,17543,5.078551769256592
1716338902.5056226,17557,4.058638095855713
1716338912.8008075,17586,3.6016416549682617
1716338915.7372828,17594,3.4750139713287354
1716338926.2358882,17623,5.433258533477783
1716338962.5744681,17722,3.3897621631622314
1716339046.9539773,17953,4.348352909088135
1716339056.5685773,17978,4.015142440795898
1716339057.6559527,17981,3.8502438068389893
1716339061.0025797,17990,3.3489511013031006
1716339122.616281,18018,3.7779459953308105
1716339135.5839071,18053,3.1612744331359863
1716339139.7956896,18065,3.318089246749878
1716339163.1366916,18129,2.523540735244751
1716339211.9522285,18264,2.6931159496307373
1716339231.2814322,18318,3.407829761505127
1716339280.198939,18451,3.600667715072632
1716339280.5348969,18452,3.5545802116394043
1716339331.5349853,18592,3.2918860912323
1716339375.406412,18713,3.727651834487915
1716339377.9273198,18720,4.0536699295043945
1716339423.1998944,18845,4.084662914276123
1716339516.7264721,18958,4.512787342071533
1716339523.32899,18977,3.95546555519104
1716339533.218893,19005,2.7723658084869385
1716339541.5906565,19027,3.1732850074768066
1716339549.203225,19048,5.323502540588379
1716339574.1662998,19116,3.0977723598480225
1716339592.884008,19169,3.478950262069702
1716339613.8591082,19227,5.031750679016113
1716339629.5679526,19271,3.145156145095825
1716339639.9784472,19300,4.787156581878662
1716339707.2587438,19485,4.308549404144287
1716339712.81472,19500,3.5877275466918945
1716339713.8713582,19503,3.7819225788116455
1716339721.9213505,19525,5.73350715637207
1716339724.1735158,19531,3.6441879272460938
1716339741.7108948,19579,6.294740676879883
1716339764.062387,19640,3.8160834312438965
1716339769.5454075,19654,3.4878833293914795
1716339773.3971498,19665,3.293294668197632
1716339793.1350505,19720,3.350682497024536
1716339797.1747718,19731,3.338515043258667
1716339799.4850333,19737,6.75800895690918
1716339821.2631965,19796,3.6373376846313477
1716339831.2321303,19823,3.913275957107544
1716339839.690358,19846,3.793816328048706
1716339917.0168154,19916,4.001956939697266
1716339925.1056128,19938,3.2771337032318115
1716339937.2898629,19971,3.1717894077301025
1716339943.2513769,19988,4.2876739501953125
1716339945.840809,19995,3.5991933345794678
1716339960.6394262,20035,3.648531675338745
1716339967.2334833,20053,4.627954483032227
1716339969.429929,20059,3.0809412002563477
1716339970.5124032,20062,3.7961742877960205
1716339997.8569732,20138,4.1614766120910645
1716339998.1814163,20139,4.784273624420166
1716340014.7959976,20186,5.0384674072265625
1716340026.3436713,20217,3.434041738510132
1716340036.0197258,20244,3.184760093688965
1716340037.2005916,20247,3.8240129947662354
1716340039.0892134,20252,3.124575614929199
1716340059.2749157,20308,3.7111430168151855
1716340064.897293,20323,3.870429754257202
1716340068.701676,20334,3.0962154865264893
1716340086.703466,20383,3.8005738258361816
1716340107.6495562,20440,3.9845829010009766
1716340123.907588,20485,3.57112193107605
1716340138.7381787,20526,4.1989898681640625
1716340143.5370233,20539,4.583462238311768
1716340143.879734,20540,5.1312642097473145
1716340152.028346,20562,3.235044240951538
1716340157.9667113,20578,3.5792927742004395
1716340198.1109028,20689,3.0021941661834717
1716340205.6118345,20710,3.688319206237793
1716340230.5965378,20779,3.08837890625
1716340231.615171,20782,3.691667318344116
1716340232.0124588,20783,5.710431098937988
1716340249.898239,20831,3.8035497665405273
1716340310.1632218,20855,4.409643650054932
1716340357.7983475,20987,5.091751575469971
1716340387.215211,21067,3.3158721923828125
1716340391.7562087,21080,3.910907506942749
1716340415.012549,21144,4.371590614318848
1716340438.3986928,21209,2.9246065616607666
1716340446.872449,21232,3.8546741008758545
1716340477.6611862,21316,2.944514751434326
1716340478.7362947,21319,3.667417049407959
1716340480.4639485,21324,3.530592679977417
1716340504.5926943,21391,4.585690975189209
1716340511.0182664,21409,3.943542242050171
1716340538.5320983,21484,3.353616237640381
1716340552.6127825,21523,3.8601982593536377
1716340610.5911343,21681,3.620553970336914
1716340625.8871324,21723,3.485970973968506
1716340626.18255,21724,3.3626179695129395
1716340711.9736938,21789,3.9105892181396484
1716340715.8752103,21795,2.1977782249450684
1716340735.2535925,21821,0.6671050786972046
1716340750.1626182,21842,3.7924630641937256
1716340754.5789802,21848,5.3055524826049805
1716340798.802664,21967,3.785935163497925
1716340812.699083,22006,3.373058319091797
1716340890.983269,22220,3.6960740089416504
1716340900.2176106,22245,4.495443820953369
1716340904.8076878,22258,3.1956138610839844
1716340917.2284572,22292,5.04402494430542
1716340926.3133426,22316,3.4268147945404053
1716340931.5585468,22330,3.796847105026245
1716340942.2355185,22358,3.640406608581543
1716340984.3250735,22472,2.9446167945861816
1716340996.8229697,22507,3.182426691055298
1716341011.8623972,22544,3.366874933242798
1716341044.5237732,22635,4.407052516937256
1716341139.979284,22758,4.386383533477783
1716341142.593337,22765,3.299851655960083
1716341169.6770873,22840,3.2309048175811768
1716341202.6569753,22930,4.0964531898498535
1716341203.8434458,22933,3.372272253036499
1716341258.1603196,23080,4.65620231628418
1716341259.585775,23084,3.953376293182373
1716341275.0492623,23127,5.625133991241455
1716341279.0267115,23138,5.142862319946289
1716341280.8965673,23143,4.086262226104736
1716341282.8027177,23148,3.5082690715789795
1716341295.55677,23182,3.164667844772339
1716341299.104657,23192,5.149783611297607
1716341308.2232616,23218,2.850804567337036
1716341325.719937,23263,4.258930683135986
1716341333.9502149,23286,2.980329990386963
1716341352.262679,23337,4.709857940673828
1716341360.8622632,23361,3.731968641281128
1716341367.708506,23380,3.1856913566589355
1716341385.214592,23427,5.713490962982178
1716341426.8577304,23540,3.977999687194824
1716341444.761174,23589,3.711097478866577
1716341474.7211318,23670,3.721113443374634
1716341529.640139,23681,3.487316131591797
1716341536.6213932,23701,3.7136006355285645
1716341563.0582187,23774,3.8655450344085693
1716341583.9077234,23831,5.960925102233887
1716341623.347221,23938,3.9398410320281982
1716341674.515695,24079,3.0982675552368164
1716341688.2150114,24118,3.052776575088501
1716341698.68843,24147,3.348607063293457
1716341712.5200622,24186,3.150662660598755
1716341730.5689669,24234,3.138704776763916
1716341748.1749544,24282,4.0359954833984375
1716341748.989912,24284,3.508308172225952
1716341762.9721348,24322,3.779744863510132
1716341771.4139369,24345,3.691983938217163
1716341799.2228312,24416,5.1863112449646
1716341851.9499767,24557,3.225182294845581
1716341874.9985557,24621,4.481414794921875
1716341942.6518943,24667,5.1367340087890625
1716341953.288388,24697,3.788811445236206
1716341961.3649762,24719,4.119418144226074
1716341964.3757255,24727,3.1234724521636963
1716342008.9015644,24849,5.884961128234863
1716342019.942341,24879,4.389843463897705
1716342028.237093,24901,3.548811435699463
1716342040.0385861,24934,3.1630465984344482
1716342069.3510528,25008,3.9477646350860596
1716342083.7703254,25047,4.294351100921631
1716342116.0324032,25133,4.158868312835693
1716342142.347508,25206,4.169933795928955
1716342151.522834,25231,3.5120506286621094
1716342156.37885,25244,4.365381717681885
1716342159.8055077,25253,3.4731407165527344
1716342188.6806123,25332,3.8450539112091064
1716342210.1643326,25391,2.6844544410705566
1716342251.400972,25505,3.7565956115722656
1716342256.6715264,25520,3.599045515060425
1716342336.029791,25599,2.809439182281494
1716342367.8837528,25686,3.154473066329956
1716342400.2341406,25775,4.728512287139893
1716342413.8613105,25812,3.198561906814575
1716342426.6679652,25847,3.596346855163574
1716342454.0344117,25921,3.360614776611328
1716342493.936368,26029,3.616162061691284
1716342499.8207135,26045,3.2469613552093506
1716342507.431007,26066,3.673048496246338
1716342510.4126656,26075,5.388431072235107
1716342516.2091122,26091,3.072328805923462
1716342538.8715112,26154,5.15444803237915
1716342539.2176669,26155,2.6725265979766846
1716342544.571412,26169,3.5296871662139893
1716342588.965098,26292,4.7172088623046875
1716342593.082701,26303,3.8977465629577637
1716342629.7261136,26403,2.6330888271331787
1716342654.148128,26470,4.022468566894531
1716342778.1982336,26670,1.6564116477966309
1716342809.5946465,26756,4.212313652038574
1716342824.4854417,26797,3.839015007019043
1716342824.8966815,26798,3.7413830757141113
1716342835.4789665,26827,3.128861427307129
1716342836.3048878,26829,5.664987087249756
1716342872.0888374,26928,3.528266668319702
1716342927.7453172,27078,4.000129699707031
1716342951.0176108,27142,3.6538844108581543
1716342953.1158211,27148,5.4943037033081055
1716342955.2975585,27154,4.083005905151367
1716342956.736672,27158,3.4018924236297607
1716342957.0480187,27159,3.3964576721191406
1716342984.2826793,27234,3.530550956726074
1716342998.2565844,27274,3.3455810546875
1716343018.5578566,27329,3.4261062145233154
1716343062.2924197,27449,2.8344786167144775
1716343065.1066332,27457,3.5047621726989746
1716343133.2311733,27505,3.31227445602417
1716343157.3066578,27572,4.493653774261475
1716343168.5292282,27603,4.120015621185303
1716343172.305936,27613,4.653679847717285
1716343174.828922,27620,3.3074824810028076
1716343181.2557068,27638,3.6378440856933594
1716343201.5083892,27695,3.2383065223693848
1716343217.2355914,27739,4.080089092254639
1716343248.7004547,27825,3.324251890182495
1716343282.1661432,27916,4.1011881828308105
1716343282.839438,27918,3.492910623550415
1716343294.4321122,27950,3.2413644790649414
1716343301.142703,27968,3.804763078689575
1716343404.0597458,28251,4.63809871673584
1716343413.8402007,28277,2.42889666557312
1716343429.9625757,28321,3.1969797611236572
1716343450.42571,28376,4.45904016494751
1716343524.0427432,28438,2.985663652420044
1716343528.908408,28451,3.6300253868103027
1716343562.6940045,28543,3.2907066345214844
1716343573.1206608,28572,3.0164010524749756
1716343587.3723578,28611,4.280965805053711
1716343688.5625365,28891,4.063249111175537
1716343717.2011669,28970,4.208000183105469
1716343726.7066665,28996,4.233126163482666
1716343735.0663755,29018,5.297977447509766
1716343742.4265578,29037,6.267754077911377
1716343749.8008623,29057,4.08283805847168
1716343751.5034945,29062,3.454280376434326
1716343757.3352668,29078,4.181064605712891
1716343761.517081,29090,3.2618699073791504
1716343767.350852,29106,5.173322677612305
1716343777.33157,29133,3.5174529552459717
1716343801.8784766,29201,4.010622024536133
1716343824.7027383,29263,3.7817373275756836
1716343827.5764983,29271,1.519324779510498
1716343951.232533,29471,3.7087137699127197
1716343954.046687,29478,4.453927040100098
1716343957.5373585,29487,3.7371013164520264
1716343976.4666061,29537,3.650573968887329
1716343977.4515705,29540,3.561455011367798
1716343984.9410613,29561,3.8674874305725098
1716343989.215103,29573,5.903501510620117
1716343995.8870049,29592,3.158539056777954
1716344002.7987344,29611,3.514395236968994
1716344051.9711382,29747,3.0161008834838867
1716344081.594601,29828,6.16839599609375
1716344082.0009303,29829,3.69857120513916
1716344094.4697165,29863,3.7134652137756348
1716344101.4279554,29882,4.2919697761535645
1716344118.4915743,29928,2.970076084136963
1716344144.4029062,30000,3.564229726791382
1716344146.2777913,30005,2.0836732387542725
1716344155.5136287,30031,3.3385462760925293
1716344172.3910637,30077,3.8768491744995117
1716344178.1035862,30092,3.613790988922119
1716344208.436312,30174,3.693215847015381
1716344224.2236102,30217,4.077648639678955
1716344233.6565857,30243,5.246406078338623
1716344248.461359,30284,5.835274696350098
1716344315.0454545,30327,3.824796199798584
1716344363.13966,30459,3.340228796005249
1716344365.677832,30466,3.293060064315796
1716344367.0936162,30470,3.9235095977783203
1716344405.1419365,30572,3.771059989929199
1716344419.4469368,30612,3.523653030395508
1716344453.1286082,30706,3.2905712127685547
1716344458.206296,30720,2.6586861610412598
1716344465.02709,30738,4.225356101989746
1716344480.3718555,30780,2.75137996673584
1716344579.8660781,31052,3.253553628921509
1716344599.4376223,31105,3.540673017501831
1716344642.5623915,31224,3.7550508975982666
1716344759.7363923,31406,4.191122055053711
1716344773.5198846,31443,4.692600727081299
1716344781.3946111,31464,3.574033737182617
1716344808.3231983,31537,3.5216293334960938
1716344865.9717453,31696,3.688222646713257
1716344875.1113327,31722,3.8750319480895996
1716344889.7514484,31762,4.062445640563965
1716344906.4161503,31808,3.2437632083892822
1716344929.8184705,31873,4.264240264892578
1716344932.419358,31880,3.75559139251709
1716344935.2184253,31888,3.540611743927002
1716344952.9677656,31936,4.623636245727539
1716344956.1540937,31945,3.301311492919922
1716344977.0310266,32004,4.506387710571289
1716344981.7173052,32017,4.445978164672852
1716345034.8603375,32162,4.790034770965576
